transaction_id,customer_id,transaction_date,product_category,quantity,unit_price,total_amount,discount_applied,payment_method
TXN_007882,CUST_04628,2022-01-07,Clothing,1,89.61,89.61,False,PayPal
TXN_040055,CUST_03227,2022-01-08,Sports,2,168.18,315.48,True,Debit Card
TXN_023158,CUST_03010,2022-01-08,Sports,1,205.3,205.3,False,Debit Card
TXN_030432,CUST_00791,2022-01-08,Home & Garden,1,168.38,168.38,False,Credit Card
TXN_001419,CUST_04706,2022-01-08,Beauty,1,122.59,97.19,True,Credit Card
TXN_014586,CUST_03150,2022-01-08,Toys,1,29.32,26.73,True,PayPal
TXN_038249,CUST_01482,2022-01-08,Electronics,1,543.01,433.71,True,Credit Card
TXN_017334,CUST_04804,2022-01-08,Beauty,2,29.12,58.25,False,Debit Card
TXN_023630,CUST_02570,2022-01-08,Sports,2,550.15,1100.3,False,Credit Card
TXN_004096,CUST_02016,2022-01-08,Books,1,45.7,39.77,True,Debit Card
TXN_044176,CUST_01975,2022-01-08,Books,1,19.12,19.12,False,Bank Transfer
TXN_007730,CUST_00727,2022-01-08,Clothing,2,60.37,120.73,False,Credit Card
TXN_034190,CUST_01649,2022-01-08,Electronics,1,794.15,743.14,True,Credit Card
TXN_006085,CUST_01228,2022-01-08,Sports,3,257.19,771.58,False,Credit Card
TXN_015230,CUST_04845,2022-01-08,Beauty,2,12.19,24.38,False,PayPal
TXN_021021,CUST_02359,2022-01-08,Beauty,2,141.21,282.43,False,Bank Transfer
TXN_039476,CUST_04714,2022-01-08,Sports,1,212.05,183.26,True,Credit Card
TXN_014163,CUST_03304,2022-01-08,Clothing,4,42.5,170.0,False,PayPal
TXN_042763,CUST_03132,2022-01-08,Home & Garden,1,563.18,563.18,False,Bank Transfer
TXN_044789,CUST_01914,2022-01-08,Electronics,3,1199.84,3599.53,False,Debit Card
TXN_000248,CUST_03815,2022-01-08,Sports,2,28.08,43.11,True,PayPal
TXN_036742,CUST_03562,2022-01-08,Sports,1,192.99,150.82,True,Credit Card
TXN_021584,CUST_00099,2022-01-08,Toys,1,175.31,149.32,True,Credit Card
TXN_042508,CUST_02641,2022-01-08,Sports,2,224.38,345.88,True,PayPal
TXN_015721,CUST_03451,2022-01-08,Beauty,1,56.64,45.88,True,PayPal
TXN_034749,CUST_00293,2022-01-08,Books,1,41.03,41.03,False,Debit Card
TXN_047129,CUST_04712,2022-01-08,Clothing,1,58.99,58.99,False,Credit Card
TXN_046392,CUST_04142,2022-01-08,Toys,1,136.94,115.6,True,PayPal
TXN_042119,CUST_04811,2022-01-08,Home & Garden,1,48.27,48.27,False,Credit Card
TXN_030475,CUST_02519,2022-01-08,Books,1,34.85,26.18,True,Debit Card
TXN_046867,CUST_00677,2022-01-08,Books,1,37.95,37.95,False,Debit Card
TXN_048039,CUST_01607,2022-01-08,Beauty,2,105.98,211.97,False,Debit Card
TXN_019566,CUST_02285,2022-01-08,Home & Garden,3,35.73,97.58,True,Credit Card
TXN_008302,CUST_04210,2022-01-08,Toys,3,198.58,518.15,True,Bank Transfer
TXN_049752,CUST_03037,2022-01-08,Sports,1,58.47,58.47,False,Bank Transfer
TXN_015468,CUST_04012,2022-01-08,Toys,2,82.37,164.74,False,Debit Card
TXN_003614,CUST_04820,2022-01-08,Sports,2,329.76,659.51,False,Debit Card
TXN_020326,CUST_03847,2022-01-09,Books,1,27.84,24.01,True,PayPal
TXN_014890,CUST_02421,2022-01-09,Books,1,51.55,41.98,True,Credit Card
TXN_022316,CUST_00226,2022-01-09,Clothing,2,103.88,207.75,False,Bank Transfer
TXN_041735,CUST_02501,2022-01-09,Beauty,2,92.05,151.95,True,Credit Card
TXN_013179,CUST_04028,2022-01-09,Beauty,2,89.03,141.57,True,Debit Card
TXN_016244,CUST_00632,2022-01-09,Books,2,25.83,41.43,True,Debit Card
TXN_018898,CUST_00922,2022-01-09,Clothing,1,329.25,329.25,False,Debit Card
TXN_005141,CUST_02521,2022-01-09,Sports,2,233.52,406.85,True,Bank Transfer
TXN_036772,CUST_00233,2022-01-09,Clothing,1,153.6,153.6,False,PayPal
TXN_001971,CUST_03513,2022-01-09,Beauty,1,196.83,196.83,False,Credit Card
TXN_047867,CUST_03786,2022-01-09,Books,1,33.23,33.23,False,Bank Transfer
TXN_040630,CUST_02440,2022-01-09,Electronics,2,1660.77,3117.96,True,PayPal
TXN_026507,CUST_00473,2022-01-09,Beauty,2,20.52,34.23,True,Credit Card
TXN_015839,CUST_00589,2022-01-09,Books,4,48.5,194.01,False,Debit Card
TXN_002128,CUST_00244,2022-01-09,Clothing,1,22.76,22.76,False,Debit Card
TXN_010404,CUST_04574,2022-01-09,Toys,1,99.35,99.35,False,Bank Transfer
TXN_036724,CUST_00572,2022-01-09,Sports,1,484.56,391.11,True,Debit Card
TXN_039405,CUST_04779,2022-01-09,Electronics,1,157.51,157.51,False,Bank Transfer
TXN_049748,CUST_04080,2022-01-09,Beauty,3,12.65,37.96,False,PayPal
TXN_001165,CUST_04693,2022-01-09,Sports,1,184.61,159.99,True,Debit Card
TXN_042659,CUST_03917,2022-01-09,Books,2,22.74,45.49,False,PayPal
TXN_017830,CUST_03038,2022-01-09,Books,1,10.69,9.85,True,PayPal
TXN_001154,CUST_04489,2022-01-09,Books,1,29.11,29.11,False,Bank Transfer
TXN_029562,CUST_01239,2022-01-09,Home & Garden,2,724.0,1448.0,False,Debit Card
TXN_034332,CUST_04025,2022-01-09,Home & Garden,2,155.32,310.65,False,Credit Card
TXN_033545,CUST_02983,2022-01-09,Electronics,4,882.34,3529.35,False,Debit Card
TXN_045072,CUST_04800,2022-01-09,Home & Garden,1,346.38,346.38,False,Credit Card
TXN_009560,CUST_04388,2022-01-09,Books,1,11.1,10.09,True,Debit Card
TXN_031870,CUST_00171,2022-01-09,Clothing,1,230.06,230.06,False,Credit Card
TXN_009046,CUST_04639,2022-01-09,Clothing,1,260.39,260.39,False,Credit Card
TXN_000661,CUST_02090,2022-01-09,Home & Garden,3,464.62,1393.87,False,PayPal
TXN_008721,CUST_03642,2022-01-09,Sports,4,150.12,543.7,True,Debit Card
TXN_002350,CUST_04588,2022-01-09,Beauty,1,77.08,77.08,False,Credit Card
TXN_011930,CUST_02993,2022-01-09,Sports,3,254.6,763.8,False,Debit Card
TXN_037274,CUST_02862,2022-01-09,Electronics,2,1955.1,3910.19,False,Debit Card
TXN_030133,CUST_02422,2022-01-09,Electronics,2,1053.49,2106.99,False,PayPal
TXN_048355,CUST_00100,2022-01-09,Books,1,4.66,4.66,False,PayPal
TXN_046242,CUST_04085,2022-01-09,Books,1,5.01,3.77,True,Debit Card
TXN_011438,CUST_02510,2022-01-09,Toys,2,188.25,376.51,False,Credit Card
TXN_019147,CUST_03133,2022-01-09,Beauty,1,100.11,77.45,True,Credit Card
TXN_044973,CUST_01372,2022-01-09,Home & Garden,1,619.38,619.38,False,PayPal
TXN_041592,CUST_03827,2022-01-09,Home & Garden,1,179.1,179.1,False,PayPal
TXN_016157,CUST_01206,2022-01-09,Clothing,2,53.04,106.08,False,PayPal
TXN_007137,CUST_00657,2022-01-09,Clothing,2,414.34,828.67,False,Credit Card
TXN_024251,CUST_02480,2022-01-09,Beauty,1,83.4,83.4,False,Credit Card
TXN_027463,CUST_02163,2022-01-10,Toys,1,88.9,88.9,False,Debit Card
TXN_042080,CUST_01738,2022-01-10,Toys,1,70.57,70.57,False,Bank Transfer
TXN_006015,CUST_00278,2022-01-10,Clothing,2,81.26,133.25,True,Credit Card
TXN_022567,CUST_03821,2022-01-10,Clothing,1,172.61,157.77,True,Credit Card
TXN_036806,CUST_03510,2022-01-10,Sports,1,205.13,170.43,True,Debit Card
TXN_043499,CUST_00666,2022-01-10,Toys,2,269.55,450.96,True,Debit Card
TXN_021734,CUST_00953,2022-01-10,Beauty,1,15.9,15.9,False,PayPal
TXN_001680,CUST_02610,2022-01-10,Toys,3,75.22,225.65,False,PayPal
TXN_016082,CUST_00336,2022-01-10,Toys,1,181.92,181.92,False,PayPal
TXN_022088,CUST_04523,2022-01-10,Books,1,25.41,25.41,False,Bank Transfer
TXN_018808,CUST_04798,2022-01-10,Sports,1,274.08,256.11,True,Credit Card
TXN_006165,CUST_00629,2022-01-10,Toys,1,104.77,104.77,False,Bank Transfer
TXN_005053,CUST_02150,2022-01-10,Electronics,1,385.55,327.71,True,Bank Transfer
TXN_001575,CUST_00066,2022-01-10,Clothing,1,333.44,292.54,True,PayPal
TXN_039556,CUST_02573,2022-01-10,Toys,2,148.4,296.81,False,Credit Card
TXN_011271,CUST_03681,2022-01-10,Clothing,2,137.48,274.96,False,Credit Card
TXN_018353,CUST_03538,2022-01-10,Books,3,24.32,68.93,True,Debit Card
TXN_047445,CUST_01683,2022-01-10,Home & Garden,1,90.17,90.17,False,PayPal
TXN_041081,CUST_03108,2022-01-10,Sports,1,266.31,266.31,False,PayPal
TXN_047732,CUST_00545,2022-01-10,Beauty,2,145.43,223.89,True,Credit Card
TXN_044976,CUST_02890,2022-01-10,Clothing,1,250.3,250.3,False,PayPal
TXN_014824,CUST_01208,2022-01-10,Toys,1,102.69,102.69,False,Debit Card
TXN_024222,CUST_02133,2022-01-10,Sports,1,183.74,183.74,False,Credit Card
TXN_044780,CUST_02344,2022-01-10,Sports,2,205.24,410.48,False,Credit Card
TXN_024332,CUST_01508,2022-01-10,Clothing,1,55.67,44.2,True,Debit Card
TXN_028886,CUST_04074,2022-01-10,Clothing,3,50.65,151.94,False,Credit Card
TXN_032437,CUST_02699,2022-01-10,Beauty,1,95.84,72.19,True,Debit Card
TXN_001363,CUST_03664,2022-01-10,Sports,4,237.14,948.57,False,Credit Card
TXN_029893,CUST_03984,2022-01-10,Clothing,2,138.74,214.53,True,Credit Card
TXN_003138,CUST_03114,2022-01-10,Beauty,2,62.49,124.98,False,PayPal
TXN_024484,CUST_01411,2022-01-10,Toys,1,82.88,82.88,False,Bank Transfer
TXN_037574,CUST_03822,2022-01-10,Electronics,1,109.41,109.41,False,Bank Transfer
TXN_032259,CUST_04713,2022-01-10,Electronics,1,464.32,464.32,False,Credit Card
TXN_038467,CUST_00333,2022-01-10,Toys,1,71.36,71.36,False,Credit Card
TXN_028562,CUST_02597,2022-01-10,Electronics,1,1351.0,1351.0,False,Credit Card
TXN_007825,CUST_00167,2022-01-10,Clothing,1,68.68,62.91,True,PayPal
TXN_044841,CUST_02069,2022-01-10,Clothing,2,165.83,331.66,False,Credit Card
TXN_010212,CUST_03773,2022-01-10,Clothing,2,293.68,587.36,False,Debit Card
TXN_034135,CUST_03454,2022-01-10,Sports,2,243.66,436.91,True,Credit Card
TXN_010936,CUST_02571,2022-01-10,Electronics,1,1395.5,1395.5,False,Debit Card
TXN_028784,CUST_02663,2022-01-10,Books,1,45.02,45.02,False,Debit Card
TXN_007667,CUST_01535,2022-01-10,Electronics,1,420.87,359.8,True,Debit Card
TXN_020967,CUST_01073,2022-01-10,Beauty,1,74.73,62.37,True,Bank Transfer
TXN_029128,CUST_00984,2022-01-10,Electronics,1,1097.63,1097.63,False,Credit Card
TXN_037630,CUST_01777,2022-01-10,Home & Garden,1,728.63,662.35,True,Bank Transfer
TXN_044605,CUST_02886,2022-01-10,Sports,3,376.14,1128.43,False,PayPal
TXN_022830,CUST_02680,2022-01-10,Toys,3,126.86,380.57,False,Credit Card
TXN_048185,CUST_03517,2022-01-10,Electronics,1,805.58,805.58,False,Credit Card
TXN_041282,CUST_02467,2022-01-10,Home & Garden,1,293.8,293.8,False,Debit Card
TXN_030169,CUST_04023,2022-01-10,Toys,1,246.31,185.23,True,Debit Card
TXN_000940,CUST_04184,2022-01-10,Sports,1,442.88,442.88,False,Debit Card
TXN_031371,CUST_00173,2022-01-10,Electronics,1,1121.03,993.01,True,Credit Card
TXN_042755,CUST_02442,2022-01-10,Home & Garden,1,64.23,54.32,True,PayPal
TXN_038109,CUST_04001,2022-01-10,Sports,1,98.12,98.12,False,PayPal
TXN_012872,CUST_01836,2022-01-10,Home & Garden,1,271.05,232.51,True,Credit Card
TXN_030833,CUST_01056,2022-01-10,Electronics,1,1275.98,980.17,True,Debit Card
TXN_006446,CUST_02080,2022-01-10,Toys,2,58.76,117.51,False,Bank Transfer
TXN_022768,CUST_00030,2022-01-10,Books,1,16.91,16.91,False,Credit Card
TXN_017478,CUST_03686,2022-01-10,Electronics,1,1839.39,1839.39,False,Debit Card
TXN_013100,CUST_04442,2022-01-10,Electronics,3,1213.22,3639.65,False,Credit Card
TXN_045889,CUST_03976,2022-01-10,Electronics,2,624.26,1018.23,True,Debit Card
TXN_022767,CUST_01481,2022-01-10,Clothing,1,79.96,79.96,False,Debit Card
TXN_016924,CUST_03707,2022-01-11,Beauty,2,194.84,389.69,False,Debit Card
TXN_040878,CUST_03713,2022-01-11,Toys,1,118.94,118.94,False,Debit Card
TXN_018320,CUST_00363,2022-01-11,Clothing,2,196.49,340.76,True,Bank Transfer
TXN_040699,CUST_01993,2022-01-11,Toys,2,14.53,29.06,False,Credit Card
TXN_029614,CUST_00535,2022-01-11,Beauty,1,95.49,95.49,False,Credit Card
TXN_035660,CUST_02705,2022-01-11,Clothing,1,198.97,198.97,False,Debit Card
TXN_003043,CUST_02989,2022-01-11,Books,3,38.72,116.17,False,PayPal
TXN_031929,CUST_00292,2022-01-11,Home & Garden,2,81.27,162.55,False,Credit Card
TXN_045930,CUST_02727,2022-01-11,Toys,2,9.96,18.72,True,Debit Card
TXN_040632,CUST_00786,2022-01-11,Books,4,69.88,279.52,False,Debit Card
TXN_005894,CUST_00345,2022-01-11,Sports,1,264.94,217.41,True,PayPal
TXN_037769,CUST_04713,2022-01-11,Books,1,36.83,36.83,False,Credit Card
TXN_022135,CUST_04328,2022-01-11,Sports,1,53.69,53.69,False,Credit Card
TXN_026073,CUST_00840,2022-01-11,Clothing,2,180.88,361.77,False,Debit Card
TXN_030249,CUST_04038,2022-01-11,Toys,2,298.53,597.05,False,Credit Card
TXN_040469,CUST_03607,2022-01-11,Clothing,4,220.59,882.36,False,PayPal
TXN_024285,CUST_02810,2022-01-11,Electronics,3,544.26,1632.79,False,Credit Card
TXN_030276,CUST_02419,2022-01-11,Beauty,1,88.19,88.19,False,PayPal
TXN_002623,CUST_03751,2022-01-11,Beauty,1,46.28,46.28,False,Credit Card
TXN_026182,CUST_04809,2022-01-11,Electronics,1,134.1,134.1,False,Debit Card
TXN_004152,CUST_01482,2022-01-11,Home & Garden,1,72.8,72.8,False,Debit Card
TXN_018514,CUST_02689,2022-01-11,Beauty,1,122.23,96.78,True,Debit Card
TXN_019719,CUST_01324,2022-01-11,Beauty,1,99.82,99.82,False,PayPal
TXN_038327,CUST_00340,2022-01-11,Books,2,53.49,106.98,False,Bank Transfer
TXN_020259,CUST_00432,2022-01-11,Beauty,1,73.48,60.32,True,Credit Card
TXN_008825,CUST_01136,2022-01-11,Books,3,65.17,195.5,False,Debit Card
TXN_042274,CUST_00983,2022-01-11,Electronics,1,727.62,727.62,False,Debit Card
TXN_013072,CUST_00770,2022-01-11,Home & Garden,1,174.96,174.96,False,Debit Card
TXN_017029,CUST_01501,2022-01-11,Home & Garden,1,213.44,190.0,True,Credit Card
TXN_045110,CUST_04856,2022-01-11,Clothing,3,258.05,774.15,False,Debit Card
TXN_017490,CUST_02568,2022-01-11,Electronics,3,1618.65,4855.95,False,Credit Card
TXN_018610,CUST_02106,2022-01-11,Home & Garden,1,190.9,146.2,True,Credit Card
TXN_017156,CUST_03991,2022-01-11,Beauty,2,119.84,239.67,False,Credit Card
TXN_027088,CUST_02041,2022-01-11,Electronics,1,940.48,940.48,False,Debit Card
TXN_032562,CUST_04541,2022-01-11,Home & Garden,2,484.36,968.72,False,Debit Card
TXN_015767,CUST_02751,2022-01-11,Clothing,1,209.42,209.42,False,Bank Transfer
TXN_036004,CUST_02729,2022-01-11,Books,1,22.19,22.19,False,Debit Card
TXN_038926,CUST_01983,2022-01-11,Electronics,1,960.05,960.05,False,Credit Card
TXN_032158,CUST_02213,2022-01-11,Books,2,48.19,96.39,False,Bank Transfer
TXN_015002,CUST_00839,2022-01-11,Sports,1,57.05,57.05,False,PayPal
TXN_042698,CUST_00818,2022-01-11,Sports,1,522.21,522.21,False,Credit Card
TXN_001501,CUST_02888,2022-01-11,Sports,2,177.65,355.29,False,Debit Card
TXN_028056,CUST_02714,2022-01-11,Sports,1,167.33,135.27,True,Bank Transfer
TXN_033598,CUST_00276,2022-01-11,Home & Garden,3,272.16,816.48,False,Credit Card
TXN_037242,CUST_02592,2022-01-11,Electronics,1,746.8,746.8,False,PayPal
TXN_014153,CUST_04945,2022-01-11,Toys,1,255.95,192.28,True,Debit Card
TXN_048971,CUST_03646,2022-01-11,Clothing,1,167.41,167.41,False,Credit Card
TXN_046956,CUST_00373,2022-01-11,Electronics,1,1068.33,1068.33,False,Debit Card
TXN_014737,CUST_02544,2022-01-11,Beauty,3,200.03,600.09,False,Debit Card
TXN_018146,CUST_01080,2022-01-11,Home & Garden,1,54.84,42.36,True,Debit Card
TXN_008634,CUST_03775,2022-01-11,Home & Garden,1,106.34,106.34,False,Credit Card
TXN_040013,CUST_02194,2022-01-11,Books,1,40.51,40.51,False,Bank Transfer
TXN_040025,CUST_03943,2022-01-12,Books,1,23.7,23.7,False,Debit Card
TXN_018175,CUST_00381,2022-01-12,Sports,1,137.92,137.92,False,Credit Card
TXN_044209,CUST_03580,2022-01-12,Clothing,1,141.39,141.39,False,Credit Card
TXN_009850,CUST_01096,2022-01-12,Home & Garden,1,64.39,64.39,False,PayPal
TXN_036272,CUST_02346,2022-01-12,Electronics,1,1472.27,1144.12,True,Debit Card
TXN_031321,CUST_01920,2022-01-12,Books,1,40.62,40.62,False,Credit Card
TXN_047528,CUST_00321,2022-01-12,Home & Garden,1,190.23,146.79,True,PayPal
TXN_024157,CUST_00677,2022-01-12,Home & Garden,2,605.7,1211.41,False,Bank Transfer
TXN_023622,CUST_01923,2022-01-12,Home & Garden,2,226.96,453.93,False,Credit Card
TXN_044334,CUST_04838,2022-01-12,Books,1,9.1,9.1,False,PayPal
TXN_049187,CUST_01034,2022-01-12,Books,1,16.84,16.84,False,Debit Card
TXN_016658,CUST_01506,2022-01-12,Sports,3,247.76,574.63,True,Credit Card
TXN_046085,CUST_04887,2022-01-12,Sports,1,291.82,248.63,True,Credit Card
TXN_041273,CUST_00589,2022-01-12,Toys,1,180.33,180.33,False,PayPal
TXN_042001,CUST_02191,2022-01-12,Toys,1,72.69,72.69,False,Debit Card
TXN_028000,CUST_00113,2022-01-12,Books,1,13.45,13.45,False,Credit Card
TXN_017586,CUST_03468,2022-01-12,Home & Garden,1,23.68,23.68,False,Debit Card
TXN_043232,CUST_03463,2022-01-12,Beauty,1,92.25,92.25,False,Bank Transfer
TXN_030766,CUST_04080,2022-01-12,Home & Garden,3,79.98,239.95,False,Credit Card
TXN_009303,CUST_01564,2022-01-12,Home & Garden,1,52.47,52.47,False,Debit Card
TXN_027624,CUST_04963,2022-01-12,Clothing,1,205.3,181.31,True,PayPal
TXN_048543,CUST_04257,2022-01-12,Beauty,1,136.54,122.92,True,Credit Card
TXN_028079,CUST_02370,2022-01-12,Clothing,2,145.65,291.3,False,Debit Card
TXN_034623,CUST_04559,2022-01-12,Toys,1,139.12,126.36,True,Debit Card
TXN_002700,CUST_04972,2022-01-12,Clothing,1,131.29,104.27,True,Debit Card
TXN_016239,CUST_01310,2022-01-12,Home & Garden,1,272.77,272.77,False,Bank Transfer
TXN_004687,CUST_01938,2022-01-12,Beauty,1,37.97,37.97,False,PayPal
TXN_049096,CUST_04109,2022-01-12,Home & Garden,4,238.92,955.67,False,Debit Card
TXN_035606,CUST_02307,2022-01-12,Electronics,1,1456.61,1456.61,False,Debit Card
TXN_008565,CUST_04916,2022-01-12,Beauty,1,85.79,68.29,True,Credit Card
TXN_033321,CUST_04248,2022-01-12,Toys,1,127.98,114.3,True,Credit Card
TXN_047311,CUST_01044,2022-01-12,Electronics,1,890.74,890.74,False,PayPal
TXN_009705,CUST_00946,2022-01-12,Electronics,1,338.74,273.38,True,Debit Card
TXN_001755,CUST_01553,2022-01-12,Sports,3,227.0,579.7,True,Debit Card
TXN_021253,CUST_00743,2022-01-12,Sports,2,25.01,50.02,False,Debit Card
TXN_006087,CUST_01892,2022-01-12,Clothing,1,221.71,221.71,False,Bank Transfer
TXN_024624,CUST_02911,2022-01-12,Books,2,18.14,36.27,False,PayPal
TXN_009551,CUST_00699,2022-01-12,Books,4,11.79,40.4,True,Credit Card
TXN_020744,CUST_04410,2022-01-12,Toys,1,128.04,118.81,True,Credit Card
TXN_002104,CUST_00268,2022-01-12,Electronics,3,241.16,723.48,False,Debit Card
TXN_009594,CUST_01303,2022-01-12,Toys,1,111.28,111.28,False,Credit Card
TXN_029213,CUST_01040,2022-01-12,Home & Garden,1,223.0,196.35,True,Debit Card
TXN_013858,CUST_02762,2022-01-12,Books,1,25.88,25.88,False,Credit Card
TXN_028718,CUST_01901,2022-01-12,Sports,3,385.45,1156.36,False,PayPal
TXN_037586,CUST_00019,2022-01-12,Books,2,13.57,22.77,True,PayPal
TXN_014219,CUST_03435,2022-01-12,Books,2,32.76,57.24,True,Credit Card
TXN_042355,CUST_04483,2022-01-12,Beauty,1,23.98,23.98,False,Debit Card
TXN_009557,CUST_02967,2022-01-12,Electronics,2,968.86,1937.72,False,Credit Card
TXN_037412,CUST_00003,2022-01-12,Books,3,49.63,119.97,True,Credit Card
TXN_044915,CUST_02057,2022-01-12,Clothing,2,264.79,529.58,False,Credit Card
TXN_023255,CUST_03149,2022-01-12,Home & Garden,2,320.77,641.54,False,Bank Transfer
TXN_000164,CUST_03950,2022-01-12,Electronics,1,1180.56,977.74,True,Credit Card
TXN_001525,CUST_04002,2022-01-12,Books,1,5.2,5.2,False,Credit Card
TXN_029029,CUST_01735,2022-01-12,Clothing,4,290.03,1160.13,False,Credit Card
TXN_014513,CUST_01610,2022-01-12,Electronics,1,1966.03,1615.9,True,Credit Card
TXN_044148,CUST_01286,2022-01-12,Electronics,1,1604.41,1604.41,False,Credit Card
TXN_043502,CUST_01537,2022-01-12,Electronics,1,391.41,391.41,False,Bank Transfer
TXN_046705,CUST_01295,2022-01-12,Electronics,2,655.67,1311.34,False,Credit Card
TXN_008789,CUST_04921,2022-01-12,Electronics,2,1075.74,1627.12,True,Credit Card
TXN_047469,CUST_02281,2022-01-12,Clothing,2,220.72,441.44,False,PayPal
TXN_010334,CUST_00003,2022-01-12,Sports,2,314.12,628.23,False,Debit Card
TXN_043538,CUST_01026,2022-01-12,Books,1,39.52,39.52,False,Bank Transfer
TXN_012438,CUST_04465,2022-01-12,Books,2,33.98,67.95,False,Credit Card
TXN_005964,CUST_03955,2022-01-12,Electronics,2,868.85,1421.37,True,Bank Transfer
TXN_037556,CUST_04958,2022-01-12,Beauty,2,30.37,60.75,False,PayPal
TXN_031592,CUST_02681,2022-01-12,Electronics,1,176.4,161.84,True,Debit Card
TXN_017793,CUST_03763,2022-01-12,Sports,2,113.66,227.33,False,PayPal
TXN_032337,CUST_02850,2022-01-12,Beauty,2,109.35,175.18,True,Credit Card
TXN_049566,CUST_03192,2022-01-12,Books,2,65.39,120.05,True,Credit Card
TXN_048983,CUST_04869,2022-01-13,Sports,1,412.42,412.42,False,Bank Transfer
TXN_001288,CUST_02298,2022-01-13,Toys,1,17.09,14.84,True,Bank Transfer
TXN_045011,CUST_02762,2022-01-13,Electronics,2,1673.74,3347.48,False,Credit Card
TXN_011244,CUST_04435,2022-01-13,Books,1,45.18,39.1,True,PayPal
TXN_012811,CUST_02196,2022-01-13,Beauty,1,151.18,141.48,True,Credit Card
TXN_001325,CUST_03852,2022-01-13,Electronics,2,2639.99,4622.36,True,PayPal
TXN_042085,CUST_00718,2022-01-13,Sports,1,133.17,133.17,False,PayPal
TXN_023707,CUST_00340,2022-01-13,Clothing,4,332.27,1329.07,False,Debit Card
TXN_034778,CUST_01727,2022-01-13,Toys,1,142.43,142.43,False,Debit Card
TXN_001551,CUST_03994,2022-01-13,Sports,2,183.28,366.55,False,Credit Card
TXN_006333,CUST_00073,2022-01-13,Toys,1,29.53,29.53,False,Credit Card
TXN_045004,CUST_00784,2022-01-13,Home & Garden,2,383.5,767.0,False,Debit Card
TXN_001491,CUST_04261,2022-01-13,Electronics,1,141.45,141.45,False,Credit Card
TXN_043744,CUST_00818,2022-01-13,Toys,1,192.21,145.07,True,Credit Card
TXN_017104,CUST_04538,2022-01-13,Clothing,1,279.9,279.9,False,Credit Card
TXN_008707,CUST_00176,2022-01-13,Beauty,4,159.57,638.3,False,Credit Card
TXN_034396,CUST_01525,2022-01-13,Electronics,1,324.57,324.57,False,Bank Transfer
TXN_001424,CUST_02641,2022-01-13,Beauty,1,73.79,73.79,False,Debit Card
TXN_016496,CUST_03578,2022-01-13,Books,2,25.21,50.42,False,Credit Card
TXN_039429,CUST_00807,2022-01-13,Toys,1,170.76,170.76,False,Credit Card
TXN_033332,CUST_01069,2022-01-13,Toys,1,183.53,183.53,False,Credit Card
TXN_049275,CUST_04137,2022-01-13,Home & Garden,2,298.82,467.56,True,Credit Card
TXN_047204,CUST_04484,2022-01-13,Electronics,2,867.23,1734.46,False,PayPal
TXN_043267,CUST_02753,2022-01-13,Home & Garden,3,377.57,1132.71,False,Debit Card
TXN_044230,CUST_04411,2022-01-13,Electronics,1,727.71,727.71,False,Debit Card
TXN_028015,CUST_01801,2022-01-13,Beauty,1,75.31,75.31,False,Credit Card
TXN_032576,CUST_02432,2022-01-13,Electronics,1,986.11,986.11,False,PayPal
TXN_030021,CUST_04615,2022-01-13,Beauty,1,203.11,168.74,True,Debit Card
TXN_028103,CUST_03893,2022-01-13,Toys,2,31.94,56.67,True,Debit Card
TXN_036223,CUST_01220,2022-01-13,Beauty,1,22.41,19.06,True,Credit Card
TXN_037533,CUST_03600,2022-01-13,Toys,1,281.04,251.4,True,Credit Card
TXN_021410,CUST_01003,2022-01-13,Toys,2,290.31,580.63,False,Credit Card
