customer_id,customer_segment,registration_date,total_spent,avg_order_value,total_orders,first_purchase,last_purchase,customer_lifetime_days,recency_days,spending_tier,order_frequency_tier
CUST_00237,Regular,2022-07-25,2919.81,243.3175,12,2022-01-18,2024-07-19,913,44,Medium,Regular
CUST_00238,Regular,2022-02-21,3671.5699999999997,305.96416666666664,12,2022-02-06,2024-06-12,857,81,High,Regular
CUST_00239,Regular,2022-05-24,4629.85,514.4277777777778,9,2022-05-14,2024-08-14,823,18,High,Occasional
CUST_00240,Regular,2022-04-09,3279.45,327.945,10,2022-01-01,2023-11-22,690,284,Medium,Occasional
CUST_00241,Regular,2022-02-22,778.75,194.6875,4,2023-01-25,2023-11-24,303,282,Low,Infrequent
CUST_00242,Budget,2022-02-26,1918.81,274.11571428571426,7,2022-09-10,2024-08-18,708,14,Low,Infrequent
CUST_00243,Premium,2022-06-30,3822.21,294.0161538461538,13,2022-02-21,2024-07-19,879,44,High,Frequent
CUST_00244,Regular,2022-08-11,4002.05,285.8607142857143,14,2022-01-09,2024-07-16,919,47,High,Frequent
CUST_00245,Premium,2022-06-12,4961.38,413.4483333333333,12,2022-04-05,2024-07-12,829,51,High,Regular
CUST_00246,Budget,2022-08-23,2045.04,146.0742857142857,14,2022-04-21,2024-08-11,843,21,Medium,Frequent
CUST_00247,Budget,2022-08-27,1800.6000000000001,128.61428571428573,14,2022-03-14,2024-08-13,883,19,Low,Frequent
CUST_00248,Premium,2022-03-15,4470.74,638.6771428571428,7,2022-03-10,2024-07-06,849,57,High,Infrequent
CUST_00249,Budget,2022-09-10,3562.6000000000004,274.04615384615386,13,2022-03-11,2024-08-20,893,12,High,Frequent
CUST_00250,Budget,2022-06-23,3309.43,236.38785714285714,14,2022-01-04,2024-07-26,934,37,High,Frequent
CUST_00251,Budget,2022-06-19,1398.95,155.4388888888889,9,2022-07-31,2024-08-09,740,23,Low,Occasional
CUST_00252,Regular,2022-10-10,1488.06,148.80599999999998,10,2022-01-18,2024-08-16,941,16,Low,Occasional
CUST_00253,Budget,2022-01-05,1707.95,155.26818181818183,11,2022-01-17,2024-06-23,888,70,Low,Regular
CUST_00254,Regular,2022-12-05,2170.71,135.669375,16,2022-02-19,2024-03-29,769,156,Medium,Frequent
CUST_00255,Regular,2022-12-31,2016.67,288.0957142857143,7,2022-06-09,2024-07-16,768,47,Medium,Infrequent
CUST_00256,Regular,2022-05-25,1092.28,136.535,8,2022-02-08,2024-05-02,814,122,Low,Infrequent
CUST_00257,Budget,2022-08-05,4246.1,471.78888888888895,9,2022-06-29,2024-06-16,718,77,High,Occasional
CUST_00258,Regular,2022-10-19,4332.74,254.8670588235294,17,2022-03-03,2024-06-29,849,64,High,Frequent
CUST_00259,Regular,2022-10-02,2012.94,201.294,10,2022-02-14,2024-08-06,904,26,Medium,Occasional
CUST_00260,Budget,2022-07-01,7771.43,777.143,10,2022-05-15,2024-07-01,778,62,Premium,Occasional
CUST_00261,Budget,2022-07-21,2899.16,241.59666666666666,12,2022-03-10,2024-08-08,882,24,Medium,Regular
CUST_00262,Budget,2022-02-08,2050.63,186.4209090909091,11,2022-07-20,2024-04-12,632,142,Medium,Regular
CUST_00263,Regular,2022-06-22,5417.98,338.62375,16,2022-03-11,2024-07-16,858,47,Premium,Frequent
CUST_00264,Premium,2022-08-08,5426.4400000000005,775.2057142857144,7,2022-02-04,2023-11-16,650,290,Premium,Infrequent
CUST_00265,Regular,2022-05-28,9326.119999999999,777.1766666666666,12,2022-02-11,2024-05-02,811,122,Premium,Regular
CUST_00266,Premium,2022-11-13,2557.74,232.52181818181816,11,2022-08-21,2024-07-18,697,45,Medium,Regular
CUST_00267,Budget,2022-01-01,2605.01,186.07214285714286,14,2022-02-19,2024-07-30,892,33,Medium,Frequent
CUST_00268,Regular,2022-12-14,5780.03,525.4572727272727,11,2022-01-12,2024-05-07,846,117,Premium,Regular
CUST_00269,Budget,2022-07-10,3027.15,275.19545454545454,11,2022-05-23,2024-08-24,824,8,Medium,Regular
CUST_00270,Regular,2022-11-08,6210.77,564.6154545454546,11,2022-03-13,2024-08-27,898,5,Premium,Regular
CUST_00271,Regular,2022-04-27,1533.54,191.6925,8,2022-03-10,2024-03-30,751,155,Low,Infrequent
CUST_00272,Budget,2022-02-13,5514.400000000001,367.6266666666667,15,2022-01-25,2024-07-15,902,48,Premium,Frequent
CUST_00273,Budget,2022-06-22,2233.13,372.18833333333333,6,2022-07-25,2024-07-31,737,32,Medium,Infrequent
CUST_00274,Premium,2022-05-29,2809.32,234.11,12,2022-01-30,2024-08-26,939,6,Medium,Regular
CUST_00275,Premium,2022-08-01,3979.1099999999997,497.38874999999996,8,2022-01-25,2024-04-05,801,149,High,Infrequent
CUST_00276,Budget,2022-08-17,4365.08,256.76941176470586,17,2022-01-11,2024-06-01,872,92,High,Frequent
CUST_00277,Regular,2022-05-27,3859.07,551.2957142857143,7,2022-06-26,2024-03-01,614,184,High,Infrequent
CUST_00278,Budget,2022-02-16,3210.07,229.2907142857143,14,2022-01-10,2023-11-27,686,279,Medium,Frequent
CUST_00279,Regular,2022-01-14,5881.67,735.20875,8,2022-04-28,2024-08-19,844,13,Premium,Infrequent
CUST_00280,Regular,2022-01-01,1838.35,183.83499999999998,10,2022-03-13,2024-04-29,778,125,Low,Occasional
CUST_00281,Regular,2022-09-16,3409.92,284.16,12,2022-01-25,2024-06-29,886,64,High,Regular
CUST_00282,Budget,2022-01-12,678.1800000000001,96.88285714285715,7,2022-05-27,2023-10-21,512,316,Low,Infrequent
CUST_00283,Budget,2022-09-29,7169.74,551.5184615384616,13,2022-05-05,2024-07-10,797,53,Premium,Frequent
CUST_00284,Budget,2022-06-05,1376.96,172.12,8,2022-04-13,2023-11-25,591,281,Low,Infrequent
CUST_00285,Regular,2022-05-02,4296.31,429.63100000000003,10,2022-05-10,2024-08-30,843,2,High,Occasional
CUST_00286,Premium,2022-03-31,2910.48,582.096,5,2022-11-01,2024-03-16,501,169,Medium,Infrequent
CUST_00287,Regular,2022-11-12,5813.69,581.3689999999999,10,2022-02-21,2024-06-09,839,84,Premium,Occasional
CUST_00288,Regular,2022-08-08,580.3,116.05999999999999,5,2022-01-21,2024-07-26,917,37,Low,Infrequent
CUST_00289,Regular,2022-08-16,4431.18,443.11800000000005,10,2022-02-05,2024-03-21,775,164,High,Occasional
CUST_00290,Budget,2022-05-25,1298.78,118.07090909090908,11,2022-04-29,2024-05-04,736,120,Low,Regular
CUST_00291,Regular,2022-07-31,2701.7,385.95714285714286,7,2022-06-21,2024-05-09,688,115,Medium,Infrequent
CUST_00292,Regular,2022-08-28,2303.06,143.94125,16,2022-01-11,2024-08-12,944,20,Medium,Frequent
CUST_00293,Premium,2022-02-15,4095.94,455.1044444444444,9,2022-01-08,2024-05-21,864,103,High,Occasional
CUST_00294,Premium,2022-03-23,9991.48,1665.2466666666667,6,2022-01-05,2024-03-05,790,180,Premium,Infrequent
CUST_00295,Regular,2022-07-16,12015.85,1201.585,10,2022-03-30,2024-05-14,776,110,Premium,Occasional
CUST_00296,Regular,2022-01-10,8111.139999999999,579.3671428571428,14,2022-02-24,2024-06-17,844,76,Premium,Frequent
CUST_00297,Budget,2022-08-30,1800.42,163.67454545454547,11,2022-09-18,2024-06-11,632,82,Low,Regular
CUST_00298,Regular,2022-01-05,3294.2799999999997,411.78499999999997,8,2022-09-06,2024-06-02,635,91,Medium,Infrequent
CUST_00299,Premium,2022-10-16,1395.41,232.56833333333336,6,2022-07-05,2024-05-10,675,114,Low,Infrequent
CUST_00300,Budget,2022-05-26,1086.58,155.22571428571428,7,2022-01-05,2024-04-13,829,141,Low,Infrequent
CUST_00301,Budget,2022-06-26,717.04,102.4342857142857,7,2022-07-14,2024-05-31,687,93,Low,Infrequent
CUST_00302,Regular,2022-10-09,1934.6599999999999,276.38,7,2022-03-11,2024-07-23,865,40,Low,Infrequent
CUST_00303,Regular,2022-12-08,5569.64,1392.41,4,2022-05-10,2023-04-29,354,491,Premium,Infrequent
CUST_00304,Budget,2022-06-26,1596.5900000000001,159.65900000000002,10,2022-03-02,2024-06-01,822,92,Low,Occasional
CUST_00305,Budget,2022-04-08,1437.8600000000001,110.6046153846154,13,2022-01-18,2024-06-06,870,87,Low,Frequent
CUST_00306,Premium,2022-11-07,2319.4300000000003,386.5716666666667,6,2022-07-22,2024-05-30,678,94,Medium,Infrequent
CUST_00307,Budget,2022-07-16,1484.03,134.91181818181818,11,2022-07-15,2024-08-21,768,11,Low,Regular
CUST_00308,Budget,2022-12-24,2147.54,238.61555555555555,9,2022-11-03,2024-06-30,605,63,Medium,Occasional
CUST_00309,Budget,2022-01-23,422.14,70.35666666666667,6,2022-01-03,2024-05-15,863,109,Low,Infrequent
CUST_00310,Budget,2022-06-14,3027.13,378.39125,8,2022-01-06,2024-07-12,918,51,Medium,Infrequent
CUST_00311,Budget,2022-03-24,1229.25,111.75,11,2022-08-16,2024-01-10,512,235,Low,Regular
CUST_00312,Regular,2022-03-19,4611.7300000000005,384.3108333333334,12,2022-01-02,2024-08-29,970,3,High,Regular
CUST_00313,Regular,2022-01-01,4914.68,491.468,10,2022-04-04,2024-08-19,868,13,High,Occasional
CUST_00314,Budget,2022-07-24,8279.8,636.9076923076923,13,2022-10-09,2024-07-30,660,33,Premium,Frequent
CUST_00315,Regular,2022-10-15,1926.49,214.05444444444444,9,2022-02-15,2024-08-11,908,21,Low,Occasional
CUST_00316,Premium,2022-04-05,9111.92,828.3563636363637,11,2022-01-17,2024-08-27,953,5,Premium,Regular
CUST_00317,Premium,2022-06-03,4169.03,463.2255555555555,9,2022-01-21,2024-07-04,895,59,High,Occasional
CUST_00318,Regular,2022-04-28,1463.6000000000001,182.95000000000002,8,2022-03-12,2024-08-31,903,1,Low,Infrequent
CUST_00319,Budget,2022-11-02,3218.04,292.5490909090909,11,2022-01-21,2024-03-20,789,165,Medium,Regular
CUST_00320,Budget,2022-02-23,1373.46,152.60666666666668,9,2022-02-01,2024-02-11,740,203,Low,Occasional
CUST_00321,Budget,2022-08-10,729.1899999999999,81.02111111111111,9,2022-01-03,2024-05-01,849,123,Low,Occasional
CUST_00322,Budget,2022-04-22,3458.96,247.06857142857143,14,2022-01-25,2024-08-08,926,24,High,Frequent
CUST_00323,Regular,2022-07-26,3655.5,332.3181818181818,11,2022-02-12,2024-07-31,900,32,High,Regular
CUST_00324,Budget,2022-03-07,1242.78,112.98,11,2022-07-26,2024-03-01,584,184,Low,Regular
CUST_00325,Budget,2022-04-13,625.3900000000001,125.07800000000002,5,2022-06-12,2023-02-23,256,556,Low,Infrequent
CUST_00326,Premium,2022-09-09,3582.73,398.0811111111111,9,2022-02-12,2024-08-17,917,15,High,Occasional
CUST_00327,Budget,2022-11-02,4417.47,368.1225,12,2022-02-18,2024-07-27,890,36,High,Regular
CUST_00328,Regular,2022-10-13,8377.72,837.7719999999999,10,2022-02-11,2024-04-19,798,135,Premium,Occasional
CUST_00329,Regular,2022-11-04,4281.84,329.3723076923077,13,2022-06-15,2024-03-04,628,181,High,Frequent
CUST_00330,Regular,2022-12-01,1180.44,196.74,6,2022-04-20,2024-05-19,760,105,Low,Infrequent
CUST_00331,Regular,2022-09-04,1719.1299999999999,343.82599999999996,5,2022-03-15,2024-01-22,678,223,Low,Infrequent
CUST_00332,Regular,2022-03-22,1256.29,157.03625,8,2022-02-15,2024-07-15,881,48,Low,Infrequent
CUST_00333,Budget,2022-05-18,6442.88,402.68,16,2022-01-10,2024-05-15,856,109,Premium,Frequent
CUST_00334,Budget,2022-11-26,2078.41,207.84099999999998,10,2022-02-06,2024-06-12,857,81,Medium,Occasional
CUST_00335,Budget,2022-12-06,3145.08,262.09,12,2022-04-14,2024-07-07,815,56,Medium,Regular
CUST_00336,Regular,2022-02-03,2579.3199999999997,286.5911111111111,9,2022-01-10,2023-08-13,580,385,Medium,Occasional
CUST_00337,Regular,2022-07-24,2931.09,586.2180000000001,5,2022-02-08,2024-01-21,712,224,Medium,Infrequent
CUST_00338,Regular,2022-02-12,1592.83,176.9811111111111,9,2022-01-25,2024-05-07,833,117,Low,Occasional
CUST_00339,Regular,2022-04-21,2816.86,402.40857142857146,7,2022-07-17,2024-08-25,770,7,Medium,Infrequent
CUST_00340,Premium,2022-07-02,17028.6,1135.24,15,2022-01-11,2024-05-15,855,109,Premium,Frequent
CUST_00341,Regular,2022-01-08,5810.38,484.1983333333333,12,2022-04-28,2024-05-10,743,114,Premium,Regular
CUST_00342,Premium,2022-07-03,5617.280000000001,624.1422222222222,9,2022-04-01,2024-08-08,860,24,Premium,Occasional
CUST_00343,Regular,2022-12-18,1580.3400000000001,158.03400000000002,10,2022-05-28,2024-03-22,664,163,Low,Occasional
CUST_00344,Regular,2022-04-03,6055.42,672.8244444444445,9,2022-03-31,2024-05-17,778,107,Premium,Occasional
CUST_00345,Budget,2022-03-02,2829.48,188.632,15,2022-01-11,2024-04-08,818,146,Medium,Frequent
CUST_00346,Premium,2022-10-04,15730.98,1210.0753846153846,13,2022-07-31,2024-08-02,733,30,Premium,Frequent
CUST_00347,Premium,2022-04-02,2649.11,378.44428571428574,7,2022-06-12,2024-06-15,734,78,Medium,Infrequent
CUST_00348,Regular,2022-01-22,4200.83,381.89363636363635,11,2022-01-20,2024-06-08,870,85,High,Regular
CUST_00349,Premium,2022-01-01,3737.45,339.7681818181818,11,2022-08-31,2024-08-04,704,28,High,Regular
CUST_00350,Regular,2022-01-12,1809.54,258.5057142857143,7,2022-01-05,2024-07-05,912,58,Low,Infrequent
CUST_00351,Regular,2022-02-03,3859.06,771.812,5,2022-01-17,2024-07-01,896,62,High,Infrequent
CUST_00352,Premium,2022-08-06,6466.48,646.6479999999999,10,2022-01-06,2023-11-19,682,287,Premium,Occasional
CUST_00353,Regular,2022-03-14,2703.11,300.34555555555556,9,2022-01-24,2024-05-18,845,106,Medium,Occasional
CUST_00354,Premium,2022-02-16,14286.18,1298.7436363636364,11,2022-03-06,2024-06-02,819,91,Premium,Regular
CUST_00355,Regular,2022-08-27,1833.76,183.376,10,2022-04-16,2024-08-28,865,4,Low,Occasional
CUST_00356,Regular,2022-04-17,11199.16,933.2633333333333,12,2022-01-17,2024-08-17,943,15,Premium,Regular
CUST_00357,Budget,2022-03-02,2552.5299999999997,319.06624999999997,8,2022-04-22,2024-07-18,818,45,Medium,Infrequent
CUST_00358,Premium,2022-10-19,4872.4,442.94545454545454,11,2022-05-11,2024-06-15,766,78,High,Regular
CUST_00359,Budget,2022-04-23,1162.24,68.36705882352942,17,2022-02-21,2024-06-08,838,85,Low,Frequent
CUST_00360,Regular,2022-06-29,2037.53,156.7330769230769,13,2022-06-17,2024-07-05,749,58,Medium,Frequent
CUST_00361,Regular,2022-05-07,1694.4499999999998,242.0642857142857,7,2022-06-03,2024-03-01,637,184,Low,Infrequent
CUST_00362,Budget,2022-01-14,2985.6499999999996,298.56499999999994,10,2022-01-23,2024-04-01,799,153,Medium,Occasional
CUST_00363,Regular,2022-03-19,3166.41,287.8554545454545,11,2022-01-11,2024-07-31,932,32,Medium,Regular
CUST_00364,Regular,2022-12-31,3956.1400000000003,359.64909090909094,11,2022-01-18,2024-06-27,891,66,High,Regular
CUST_00365,Premium,2022-07-06,8567.97,951.9966666666666,9,2022-06-05,2024-05-25,720,99,Premium,Occasional
CUST_00366,Regular,2022-01-07,4862.24,347.30285714285714,14,2022-02-08,2024-07-31,904,32,High,Frequent
CUST_00367,Regular,2022-08-26,2815.59,312.84333333333336,9,2022-01-22,2024-01-13,721,232,Medium,Occasional
CUST_00368,Budget,2022-10-01,3929.83,357.2572727272727,11,2022-05-03,2024-06-16,775,77,High,Regular
CUST_00369,Regular,2022-08-15,3694.4900000000002,369.449,10,2022-04-24,2024-05-22,759,102,High,Occasional
CUST_00370,Regular,2022-07-11,2748.48,249.8618181818182,11,2022-01-14,2024-08-02,931,30,Medium,Regular
CUST_00371,Regular,2022-01-28,4037.9399999999996,672.9899999999999,6,2022-02-21,2024-07-23,883,40,High,Infrequent
CUST_00372,Premium,2022-09-30,8299.15,754.4681818181817,11,2022-04-26,2024-07-20,816,43,Premium,Regular
CUST_00373,Regular,2022-05-06,7484.7300000000005,575.7484615384616,13,2022-01-11,2024-08-26,958,6,Premium,Frequent
CUST_00374,Premium,2022-05-25,10473.13,1496.1614285714284,7,2022-06-11,2024-06-11,731,82,Premium,Infrequent
CUST_00375,Regular,2022-01-25,3403.46,567.2433333333333,6,2023-03-03,2024-07-06,491,57,High,Infrequent
CUST_00376,Regular,2022-03-08,9605.12,565.0070588235294,17,2022-03-30,2024-08-29,883,3,Premium,Frequent
CUST_00377,Regular,2022-05-26,6369.09,707.6766666666667,9,2022-06-28,2024-03-06,617,179,Premium,Occasional
CUST_00378,Premium,2022-04-21,7605.37,691.3972727272727,11,2022-02-07,2024-07-18,892,45,Premium,Regular
CUST_00379,Budget,2022-04-21,2680.52,191.46571428571428,14,2022-02-10,2024-08-01,903,31,Medium,Frequent
CUST_00380,Budget,2022-08-24,878.32,125.47428571428573,7,2022-02-02,2024-08-20,930,12,Low,Infrequent
CUST_00381,Premium,2022-04-11,1885.98,314.33,6,2022-01-12,2024-01-06,724,239,Low,Infrequent
CUST_00382,Regular,2022-10-09,1672.08,128.62153846153845,13,2022-08-01,2024-07-26,725,37,Low,Frequent
CUST_00383,Regular,2022-11-11,1413.66,201.95142857142858,7,2022-05-27,2024-08-31,827,1,Low,Infrequent
CUST_00384,Budget,2022-08-17,2867.38,238.94833333333335,12,2022-04-08,2024-08-18,863,14,Medium,Regular
CUST_00385,Budget,2022-05-30,3041.93,217.28071428571428,14,2022-01-16,2024-08-23,950,9,Medium,Frequent
CUST_00386,Regular,2022-03-11,1702.91,243.27285714285716,7,2022-07-30,2024-06-25,696,68,Low,Infrequent
CUST_00387,Regular,2022-01-04,4186.97,465.2188888888889,9,2022-09-07,2024-07-25,687,38,High,Occasional
CUST_00388,Budget,2022-11-14,1981.69,180.15363636363637,11,2022-02-22,2024-05-12,810,112,Low,Regular
CUST_00389,Budget,2022-06-01,2228.77,148.58466666666666,15,2022-05-11,2024-07-22,803,41,Medium,Frequent
CUST_00390,Budget,2022-09-04,3620.1499999999996,212.95,17,2022-06-04,2024-08-30,818,2,High,Frequent
CUST_00391,Premium,2022-01-31,2333.75,333.39285714285717,7,2022-02-24,2024-07-05,862,58,Medium,Infrequent
CUST_00392,Regular,2022-02-05,2078.23,207.823,10,2022-07-06,2024-08-02,758,30,Medium,Occasional
CUST_00393,Budget,2022-01-06,4018.59,365.3263636363636,11,2022-01-20,2024-06-11,873,82,High,Regular
CUST_00394,Regular,2022-08-08,912.8,130.4,7,2022-08-11,2024-08-12,732,20,Low,Infrequent
CUST_00395,Budget,2022-12-01,4570.89,240.57315789473685,19,2022-01-17,2024-05-03,837,121,High,Frequent
CUST_00396,Budget,2022-04-04,1580.01,158.001,10,2022-07-06,2024-08-13,769,19,Low,Occasional
CUST_00397,Premium,2022-03-03,4695.68,361.2061538461539,13,2022-01-27,2024-08-18,934,14,High,Frequent
CUST_00398,Budget,2022-12-01,6947.42,496.2442857142857,14,2022-02-17,2024-08-23,918,9,Premium,Frequent
CUST_00399,Regular,2022-01-26,5892.84,589.284,10,2022-01-18,2024-08-26,951,6,Premium,Occasional
CUST_00400,Regular,2022-10-27,7937.96,496.1225,16,2022-02-13,2024-05-30,837,94,Premium,Frequent
CUST_00401,Regular,2022-04-28,4402.0,880.4,5,2022-03-01,2024-05-26,817,98,High,Infrequent
CUST_00402,Budget,2022-07-31,1501.23,150.123,10,2022-02-22,2024-07-22,881,41,Low,Occasional
CUST_00403,Regular,2022-04-23,3519.01,439.87625,8,2022-01-04,2023-10-24,658,313,High,Infrequent
CUST_00404,Regular,2022-01-01,4526.05,411.45909090909095,11,2022-05-16,2023-07-04,414,425,High,Regular
CUST_00405,Regular,2022-11-16,6506.66,813.3325,8,2022-04-27,2024-08-05,831,27,Premium,Infrequent
CUST_00406,Premium,2022-05-19,2474.21,353.4585714285714,7,2022-02-14,2024-05-09,815,115,Medium,Infrequent
CUST_00407,Budget,2022-11-29,1641.92,182.43555555555557,9,2022-02-17,2024-07-18,882,45,Low,Occasional
CUST_00408,Regular,2022-06-10,2101.27,191.02454545454546,11,2022-05-28,2024-08-08,803,24,Medium,Regular
CUST_00409,Regular,2022-01-10,3346.01,278.8341666666667,12,2022-03-15,2024-06-25,833,68,High,Regular
CUST_00410,Regular,2022-05-18,783.12,97.89,8,2022-01-04,2023-09-09,613,358,Low,Infrequent
CUST_00411,Budget,2022-01-13,2406.09,240.609,10,2022-02-08,2024-08-09,913,23,Medium,Occasional
CUST_00412,Regular,2022-03-25,2401.05,200.0875,12,2022-03-12,2024-08-09,881,23,Medium,Regular
CUST_00413,Regular,2022-04-11,6899.95,530.7653846153846,13,2022-03-04,2024-02-18,716,196,Premium,Frequent
CUST_00414,Premium,2022-09-22,9945.3,904.1181818181817,11,2022-01-25,2024-05-08,834,116,Premium,Regular
CUST_00415,Regular,2022-02-07,2199.76,314.2514285714286,7,2022-02-26,2024-06-29,854,64,Medium,Infrequent
CUST_00416,Regular,2022-04-04,1712.91,155.7190909090909,11,2022-06-18,2024-05-02,684,122,Low,Regular
CUST_00417,Premium,2022-03-10,4354.6,435.46000000000004,10,2022-01-15,2023-06-29,530,430,High,Occasional
CUST_00418,Budget,2022-08-24,2772.61,346.57625,8,2022-01-27,2023-07-07,526,422,Medium,Infrequent
CUST_00419,Regular,2022-05-17,3277.24,252.0953846153846,13,2022-02-07,2024-08-04,909,28,Medium,Frequent
CUST_00420,Regular,2022-02-04,5180.6,647.575,8,2022-02-25,2023-09-18,570,349,High,Infrequent
CUST_00421,Budget,2022-11-16,4456.55,405.14090909090913,11,2022-01-25,2024-07-28,915,35,High,Regular
CUST_00422,Regular,2022-11-16,1193.8500000000001,298.46250000000003,4,2022-04-02,2022-12-12,254,629,Low,Infrequent
CUST_00423,Budget,2022-09-24,1662.67,118.76214285714286,14,2022-05-01,2024-06-05,766,88,Low,Frequent
CUST_00424,Budget,2022-09-27,3993.68,249.605,16,2022-03-15,2024-04-30,777,124,High,Frequent
CUST_00425,Budget,2022-10-18,1066.66,133.3325,8,2022-01-04,2023-04-15,466,505,Low,Infrequent
CUST_00426,Premium,2022-01-05,9212.75,1023.6388888888889,9,2022-01-19,2024-04-25,827,129,Premium,Occasional
CUST_00427,Regular,2022-03-19,3510.45,390.04999999999995,9,2022-06-28,2024-07-25,758,38,High,Occasional
CUST_00428,Regular,2022-05-12,1715.91,343.182,5,2022-08-05,2023-09-10,401,357,Low,Infrequent
CUST_00429,Regular,2022-02-11,5767.38,411.9557142857143,14,2022-04-01,2024-07-06,827,57,Premium,Frequent
CUST_00430,Regular,2022-10-23,4424.41,340.33923076923077,13,2022-01-22,2024-07-28,918,35,High,Frequent
CUST_00431,Regular,2022-04-14,4593.9,918.78,5,2022-03-28,2024-04-20,754,134,High,Infrequent
CUST_00432,Regular,2022-06-28,2283.23,228.323,10,2022-01-11,2024-08-29,961,3,Medium,Occasional
CUST_00433,Regular,2022-12-19,4474.55,497.1722222222222,9,2022-08-14,2024-02-13,548,201,High,Occasional
CUST_00434,Budget,2022-05-23,2449.54,244.954,10,2022-07-07,2024-08-26,781,6,Medium,Occasional
CUST_00435,Regular,2022-05-25,4909.27,350.6621428571429,14,2022-01-21,2024-07-06,897,57,High,Frequent
CUST_00436,Budget,2022-11-05,1189.74,118.974,10,2022-06-16,2024-08-07,783,25,Low,Occasional
CUST_00437,Budget,2022-02-08,4742.43,474.24300000000005,10,2022-02-01,2024-06-27,877,66,High,Occasional
CUST_00438,Premium,2022-05-14,5418.66,602.0733333333333,9,2022-02-19,2024-07-19,881,44,Premium,Occasional
CUST_00439,Regular,2022-06-28,6324.04,451.71714285714285,14,2022-07-04,2024-08-28,786,4,Premium,Frequent
